attendance_id,employee_id,year,month,working_days,days_present,days_absent,days_wfh,overtime_hours
116403,3768,2021,4,22,21,1,8,6.3
116404,3768,2021,5,21,19,2,0,6.6
116405,3768,2021,6,22,21,1,2,2.7
116406,3768,2021,7,22,21,1,0,8.3
116407,3768,2021,8,22,21,1,1,4.6
116408,3768,2021,9,22,20,2,8,7.0
116409,3768,2021,10,21,20,1,5,0.5
116410,3768,2021,11,22,21,1,8,5.3
116411,3768,2021,12,23,21,2,6,8.4
116412,3768,2022,1,21,19,2,10,0.4
116413,3768,2022,2,20,19,1,10,5.0
116414,3768,2022,3,23,23,0,1,8.7
116415,3768,2022,4,21,21,0,9,6.7
116416,3768,2022,5,22,21,1,2,9.5
116417,3768,2022,6,22,20,2,5,0.1
116418,3768,2022,7,21,20,1,9,10.5
116419,3768,2022,8,23,23,0,1,3.5
116420,3768,2022,9,22,22,0,2,8.0
116421,3768,2022,10,21,21,0,3,9.9
116422,3768,2022,11,22,22,0,6,6.8
116423,3768,2022,12,22,20,2,9,3.7
116424,3768,2023,1,22,20,2,0,10.5
116425,3768,2023,2,20,20,0,2,6.1
116426,3768,2023,3,23,21,2,0,1.3
116427,3768,2023,4,20,18,2,4,6.7
116428,3768,2023,5,23,22,1,3,8.6
116429,3768,2023,6,22,21,1,0,4.1
116430,3768,2023,7,21,19,2,7,11.4
116431,3768,2023,8,23,23,0,6,11.6
116432,3768,2023,9,21,19,2,4,9.5
116433,3768,2023,10,22,21,1,9,8.8
116434,3768,2023,11,22,20,2,6,1.2
116435,3768,2023,12,21,19,2,10,6.7
116436,3768,2024,1,23,22,1,0,4.9
116437,3768,2024,2,21,20,1,9,4.2
116438,3768,2024,3,21,19,2,0,9.3
116439,3768,2024,4,22,20,2,5,8.9
116440,3768,2024,5,23,21,2,7,3.2
116441,3768,2024,6,20,20,0,8,3.7
116442,3768,2024,7,23,21,2,2,5.3
116443,3768,2024,8,22,22,0,2,2.4
116444,3768,2024,9,21,21,0,9,7.4
116445,3768,2024,10,23,21,2,8,3.6
116446,3768,2024,11,21,20,1,6,11.5
116447,3768,2024,12,22,21,1,9,9.9
116448,3769,2023,7,21,20,1,0,12.0
116449,3769,2023,8,23,23,0,0,2.8
116450,3769,2023,9,21,19,2,0,3.4
116451,3769,2023,10,22,22,0,5,0.5
116452,3769,2023,11,22,22,0,5,3.2
116453,3769,2023,12,21,20,1,7,2.0
116454,3769,2024,1,23,22,1,0,5.4
116455,3769,2024,2,21,20,1,5,5.9
116456,3769,2024,3,21,20,1,1,4.5
116457,3769,2024,4,22,20,2,2,4.4
116458,3769,2024,5,23,22,1,8,0.5
116459,3769,2024,6,20,18,2,1,2.7
116460,3769,2024,7,23,22,1,4,7.5
116461,3769,2024,8,22,20,2,8,11.4
116462,3769,2024,9,21,21,0,8,4.9
116463,3769,2024,10,23,22,1,4,0.4
116464,3769,2024,11,21,20,1,7,8.2
116465,3769,2024,12,22,21,1,7,4.8
116466,3770,2022,11,22,21,1,10,1.5
116467,3770,2022,12,22,22,0,0,10.4
116468,3770,2023,1,22,20,2,5,7.5
116469,3770,2023,2,20,18,2,5,6.8
116470,3770,2023,3,23,22,1,3,1.8
116471,3770,2023,4,20,20,0,9,3.5
116472,3770,2023,5,23,23,0,8,9.5
116473,3770,2023,6,22,21,1,3,10.0
116474,3770,2023,7,21,21,0,1,4.7
116475,3770,2023,8,23,21,2,9,9.2
116476,3770,2023,9,21,19,2,7,10.9
116477,3770,2023,10,22,20,2,7,2.2
116478,3770,2023,11,22,20,2,0,1.8
116479,3770,2023,12,21,20,1,6,10.4
116480,3770,2024,1,23,21,2,9,9.7
116481,3770,2024,2,21,21,0,0,4.3
116482,3770,2024,3,21,20,1,7,10.4
116483,3770,2024,4,22,20,2,4,3.7
116484,3770,2024,5,23,21,2,3,9.7
116485,3770,2024,6,20,18,2,8,10.4
116486,3770,2024,7,23,21,2,0,10.7
116487,3770,2024,8,22,22,0,5,3.8
116488,3770,2024,9,21,20,1,8,4.8
116489,3770,2024,10,23,23,0,8,6.9
116490,3770,2024,11,21,20,1,9,4.6
116491,3770,2024,12,22,20,2,10,7.9
116492,3771,2023,10,22,20,2,5,8.6
116493,3771,2023,11,22,22,0,9,2.6
116494,3771,2023,12,21,20,1,7,4.9
116495,3771,2024,1,23,21,2,0,9.7
116496,3771,2024,2,21,21,0,9,2.9
116497,3771,2024,3,21,19,2,9,8.9
116498,3771,2024,4,22,21,1,9,11.6
116499,3771,2024,5,23,22,1,3,9.5
116500,3771,2024,6,20,20,0,8,6.9
116501,3771,2024,7,23,22,1,3,8.8
116502,3771,2024,8,22,20,2,1,2.7
116503,3771,2024,9,21,21,0,7,3.0
116504,3771,2024,10,23,22,1,6,8.4
116505,3771,2024,11,21,21,0,9,7.2
116506,3771,2024,12,22,20,2,10,2.9
116507,3772,2020,6,22,22,0,2,6.3
116508,3772,2020,7,23,22,1,5,8.2
116509,3772,2020,8,21,21,0,4,7.2
116510,3772,2020,9,22,20,2,6,6.4
116511,3772,2020,10,22,20,2,2,9.9
116512,3772,2020,11,21,20,1,8,0.3
116513,3772,2020,12,23,22,1,8,6.9
116514,3772,2021,1,21,20,1,4,4.1
116515,3772,2021,2,20,18,2,7,0.6
116516,3772,2021,3,23,22,1,4,2.2
116517,3772,2021,4,22,22,0,2,9.8
116518,3772,2021,5,21,19,2,7,11.4
116519,3772,2021,6,22,20,2,8,0.2
116520,3772,2021,7,22,22,0,0,6.2
116521,3772,2021,8,22,21,1,8,0.0
116522,3772,2021,9,22,20,2,1,7.4
116523,3772,2021,10,21,19,2,0,1.0
116524,3772,2021,11,22,22,0,1,5.2
116525,3772,2021,12,23,23,0,1,11.8
116526,3772,2022,1,21,20,1,0,8.3
116527,3772,2022,2,20,18,2,9,9.8
116528,3772,2022,3,23,23,0,8,6.6
116529,3772,2022,4,21,21,0,3,10.2
116530,3772,2022,5,22,22,0,2,8.4
116531,3772,2022,6,22,20,2,5,5.0
116532,3772,2022,7,21,20,1,1,6.9
116533,3772,2022,8,23,21,2,7,4.0
116534,3772,2022,9,22,20,2,0,2.2
116535,3772,2022,10,21,21,0,2,2.4
116536,3772,2022,11,22,22,0,0,6.4
116537,3772,2022,12,22,22,0,0,7.7
116538,3772,2023,1,22,20,2,6,8.2
116539,3772,2023,2,20,20,0,8,5.2
116540,3772,2023,3,23,23,0,2,2.3
116541,3772,2023,4,20,19,1,5,2.7
116542,3772,2023,5,23,21,2,1,9.9
116543,3772,2023,6,22,21,1,7,6.6
116544,3772,2023,7,21,21,0,6,11.8
116545,3772,2023,8,23,23,0,9,7.6
116546,3772,2023,9,21,21,0,10,11.4
116547,3772,2023,10,22,22,0,9,11.3
116548,3772,2023,11,22,20,2,0,10.3
116549,3772,2023,12,21,19,2,10,7.8
116550,3772,2024,1,23,22,1,2,2.0
116551,3772,2024,2,21,19,2,0,9.8
116552,3772,2024,3,21,20,1,6,6.0
116553,3772,2024,4,22,22,0,2,5.7
116554,3772,2024,5,23,22,1,9,10.0
116555,3772,2024,6,20,19,1,9,6.0
116556,3772,2024,7,23,22,1,2,7.1
116557,3772,2024,8,22,22,0,9,3.8
116558,3772,2024,9,21,19,2,9,8.5
116559,3772,2024,10,23,21,2,8,10.5
116560,3772,2024,11,21,21,0,2,10.6
116561,3772,2024,12,22,21,1,7,9.9
116562,3773,2020,12,23,21,2,5,11.5
116563,3773,2021,1,21,21,0,2,4.1
116564,3773,2021,2,20,20,0,4,8.1
116565,3773,2021,3,23,23,0,0,2.2
116566,3773,2021,4,22,21,1,4,4.6
116567,3773,2021,5,21,21,0,8,5.7
116568,3773,2021,6,22,20,2,9,2.6
116569,3773,2021,7,22,22,0,9,10.8
116570,3773,2021,8,22,20,2,2,3.3
116571,3773,2021,9,22,20,2,6,9.7
116572,3773,2021,10,21,21,0,6,5.9
116573,3773,2021,11,22,21,1,3,7.0
116574,3773,2021,12,23,21,2,3,1.9
116575,3773,2022,1,21,20,1,2,4.9
116576,3773,2022,2,20,18,2,4,1.0
116577,3773,2022,3,23,23,0,3,10.1
116578,3773,2022,4,21,21,0,2,3.8
116579,3773,2022,5,22,21,1,2,6.7
116580,3773,2022,6,22,21,1,7,9.8
116581,3773,2022,7,21,21,0,8,9.9
116582,3773,2022,8,23,22,1,10,3.1
116583,3773,2022,9,22,22,0,2,8.3
116584,3773,2022,10,21,19,2,1,1.2
116585,3773,2022,11,22,20,2,4,4.8
116586,3773,2022,12,22,21,1,1,7.9
116587,3773,2023,1,22,21,1,8,5.9
116588,3773,2023,2,20,19,1,2,8.5
116589,3773,2023,3,23,21,2,10,8.1
116590,3773,2023,4,20,20,0,5,2.0
116591,3773,2023,5,23,21,2,5,7.9
116592,3773,2023,6,22,20,2,0,4.8
116593,3773,2023,7,21,19,2,0,9.0
116594,3773,2023,8,23,22,1,2,4.9
116595,3773,2023,9,21,20,1,1,0.4
116596,3773,2023,10,22,22,0,9,0.7
116597,3773,2023,11,22,20,2,10,9.0
116598,3773,2023,12,21,19,2,10,8.3
116599,3773,2024,1,23,21,2,9,9.1
116600,3773,2024,2,21,21,0,2,1.9
116601,3773,2024,3,21,19,2,0,10.8
116602,3773,2024,4,22,20,2,0,9.1
116603,3773,2024,5,23,22,1,1,3.0
116604,3773,2024,6,20,18,2,6,2.9
116605,3773,2024,7,23,23,0,1,7.2
116606,3773,2024,8,22,22,0,5,2.9
116607,3773,2024,9,21,21,0,7,3.9
116608,3773,2024,10,23,23,0,1,11.3
116609,3773,2024,11,21,21,0,9,3.1
116610,3773,2024,12,22,21,1,3,1.8
116611,3774,2020,1,23,21,2,8,3.2
116612,3774,2020,2,20,19,1,0,0.3
116613,3774,2020,3,22,22,0,9,7.5
116614,3774,2020,4,22,21,1,10,11.8
116615,3774,2020,5,21,21,0,9,5.1
116616,3774,2020,6,22,21,1,0,11.0
116617,3774,2020,7,23,21,2,6,4.6
116618,3774,2020,8,21,20,1,5,1.7
116619,3774,2020,9,22,21,1,2,11.4
116620,3774,2020,10,22,22,0,5,10.2
116621,3774,2020,11,21,20,1,6,3.0
116622,3774,2020,12,23,23,0,5,5.9
116623,3774,2021,1,21,20,1,6,6.6
116624,3774,2021,2,20,18,2,2,9.6
116625,3774,2021,3,23,21,2,1,10.5
116626,3774,2021,4,22,20,2,4,3.4
116627,3774,2021,5,21,19,2,9,3.7
116628,3774,2021,6,22,22,0,5,0.4
116629,3774,2021,7,22,21,1,8,9.5
116630,3774,2021,8,22,20,2,1,6.4
116631,3774,2021,9,22,22,0,4,5.8
116632,3774,2021,10,21,21,0,9,7.5
116633,3774,2021,11,22,21,1,10,9.2
116634,3774,2021,12,23,21,2,8,4.0
116635,3774,2022,1,21,20,1,0,8.2
116636,3774,2022,2,20,18,2,0,8.1
116637,3774,2022,3,23,23,0,7,4.7
116638,3774,2022,4,21,19,2,4,10.2
116639,3774,2022,5,22,22,0,2,5.3
116640,3774,2022,6,22,21,1,0,9.4
116641,3774,2022,7,21,20,1,3,0.4
116642,3774,2022,8,23,21,2,7,8.2
116643,3774,2022,9,22,22,0,3,0.7
116644,3774,2022,10,21,19,2,6,8.4
116645,3774,2022,11,22,22,0,8,1.0
116646,3774,2022,12,22,21,1,8,11.2
116647,3774,2023,1,22,22,0,2,0.2
116648,3774,2023,2,20,19,1,0,1.2
116649,3774,2023,3,23,23,0,6,5.3
116650,3774,2023,4,20,20,0,3,2.3
116651,3774,2023,5,23,23,0,6,0.0
116652,3774,2023,6,22,21,1,3,3.4
116653,3774,2023,7,21,20,1,0,11.5
116654,3774,2023,8,23,21,2,2,5.1
116655,3774,2023,9,21,21,0,2,12.0
116656,3774,2023,10,22,22,0,1,0.7
116657,3774,2023,11,22,22,0,9,0.7
116658,3774,2023,12,21,20,1,10,1.1
116659,3774,2024,1,23,22,1,8,7.8
116660,3774,2024,2,21,20,1,7,8.0
116661,3774,2024,3,21,20,1,5,6.7
116662,3774,2024,4,22,22,0,10,1.5
116663,3774,2024,5,23,21,2,7,9.3
116664,3774,2024,6,20,20,0,10,2.7
116665,3774,2024,7,23,21,2,0,4.4
116666,3774,2024,8,22,21,1,7,1.7
116667,3774,2024,9,21,19,2,2,3.5
116668,3774,2024,10,23,22,1,2,6.7
116669,3774,2024,11,21,20,1,8,10.8
116670,3774,2024,12,22,20,2,7,7.4
116671,3775,2020,1,23,22,1,1,0.7
116672,3775,2020,2,20,18,2,7,0.1
116673,3775,2020,3,22,21,1,8,1.5
116674,3775,2020,4,22,22,0,8,4.8
116675,3775,2020,5,21,19,2,0,1.5
116676,3775,2020,6,22,21,1,3,0.5
116677,3775,2020,7,23,22,1,8,0.2
116678,3775,2020,8,21,19,2,6,0.7
116679,3775,2020,9,22,20,2,7,8.8
116680,3775,2020,10,22,21,1,6,11.0
116681,3775,2020,11,21,19,2,8,8.6
116682,3775,2020,12,23,23,0,0,10.4
116683,3775,2021,1,21,20,1,4,0.7
116684,3775,2021,2,20,20,0,9,10.4
116685,3775,2021,3,23,21,2,6,0.9
116686,3775,2021,4,22,20,2,2,10.9
116687,3775,2021,5,21,21,0,1,7.0
116688,3775,2021,6,22,20,2,1,4.1
116689,3775,2021,7,22,22,0,4,8.8
116690,3775,2021,8,22,20,2,10,0.7
116691,3775,2021,9,22,22,0,10,8.1
116692,3775,2021,10,21,19,2,3,2.1
116693,3775,2021,11,22,22,0,6,9.5
116694,3775,2021,12,23,21,2,2,8.1
116695,3775,2022,1,21,19,2,5,2.6
116696,3775,2022,2,20,20,0,4,6.4
116697,3775,2022,3,23,22,1,9,5.3
116698,3775,2022,4,21,19,2,10,6.4
116699,3775,2022,5,22,20,2,7,0.5
116700,3775,2022,6,22,21,1,7,8.9
116701,3775,2022,7,21,20,1,0,9.3
116702,3775,2022,8,23,22,1,2,10.6
116703,3775,2022,9,22,21,1,1,7.7
116704,3775,2022,10,21,20,1,0,11.5
116705,3775,2022,11,22,22,0,8,5.4
116706,3775,2022,12,22,20,2,6,0.6
116707,3775,2023,1,22,21,1,4,4.3
116708,3775,2023,2,20,18,2,4,7.5
116709,3775,2023,3,23,23,0,10,8.6
116710,3775,2023,4,20,20,0,5,7.9
116711,3775,2023,5,23,21,2,9,10.2
116712,3775,2023,6,22,20,2,9,3.1
116713,3775,2023,7,21,20,1,2,5.2
116714,3775,2023,8,23,23,0,3,11.2
116715,3775,2023,9,21,21,0,0,9.9
116716,3775,2023,10,22,20,2,0,5.9
116717,3775,2023,11,22,22,0,4,7.0
116718,3775,2023,12,21,19,2,8,10.2
116719,3775,2024,1,23,21,2,9,9.3
116720,3775,2024,2,21,21,0,8,7.4
116721,3775,2024,3,21,19,2,1,0.1
116722,3775,2024,4,22,22,0,9,8.2
116723,3775,2024,5,23,21,2,9,3.6
116724,3775,2024,6,20,18,2,10,0.1
116725,3775,2024,7,23,22,1,0,1.6
116726,3775,2024,8,22,20,2,6,10.7
116727,3775,2024,9,21,19,2,6,10.9
116728,3775,2024,10,23,23,0,4,7.2
116729,3775,2024,11,21,20,1,9,10.9
116730,3775,2024,12,22,20,2,7,5.1
116731,3776,2020,1,23,22,1,1,3.8
116732,3776,2020,2,20,20,0,7,11.5
116733,3776,2020,3,22,20,2,6,11.6
116734,3776,2020,4,22,22,0,9,6.4
116735,3776,2020,5,21,21,0,0,9.7
116736,3776,2020,6,22,20,2,10,5.6
116737,3776,2020,7,23,22,1,9,2.0
116738,3776,2020,8,21,19,2,0,0.9
116739,3776,2020,9,22,20,2,0,9.6
116740,3776,2020,10,22,20,2,8,6.1
116741,3776,2020,11,21,21,0,8,10.8
116742,3776,2020,12,23,23,0,4,0.4
116743,3776,2021,1,21,19,2,10,7.3
116744,3776,2021,2,20,20,0,7,9.5
116745,3776,2021,3,23,22,1,10,0.9
116746,3776,2021,4,22,20,2,8,4.8
116747,3776,2021,5,21,21,0,7,2.3
116748,3776,2021,6,22,22,0,5,9.2
116749,3776,2021,7,22,20,2,10,1.6
116750,3776,2021,8,22,21,1,5,6.8
116751,3776,2021,9,22,22,0,1,10.3
116752,3776,2021,10,21,19,2,3,7.5
116753,3776,2021,11,22,22,0,4,8.0
116754,3776,2021,12,23,23,0,3,5.8
116755,3776,2022,1,21,19,2,5,5.2
116756,3776,2022,2,20,20,0,5,3.2
116757,3776,2022,3,23,23,0,7,0.7
116758,3776,2022,4,21,21,0,0,9.5
116759,3776,2022,5,22,20,2,9,5.4
116760,3776,2022,6,22,21,1,9,7.9
116761,3776,2022,7,21,19,2,4,8.1
116762,3776,2022,8,23,21,2,9,5.5
116763,3776,2022,9,22,21,1,2,5.5
116764,3776,2022,10,21,21,0,9,7.4
116765,3776,2022,11,22,21,1,10,3.4
116766,3776,2022,12,22,20,2,1,5.4
116767,3776,2023,1,22,22,0,0,8.6
116768,3776,2023,2,20,19,1,5,10.0
116769,3776,2023,3,23,22,1,2,1.5
116770,3776,2023,4,20,18,2,8,5.7
116771,3776,2023,5,23,23,0,2,7.5
116772,3776,2023,6,22,22,0,2,10.2
116773,3776,2023,7,21,20,1,4,5.0
116774,3776,2023,8,23,22,1,0,4.7
116775,3776,2023,9,21,21,0,10,1.6
116776,3776,2023,10,22,21,1,6,10.8
116777,3776,2023,11,22,20,2,3,3.7
116778,3776,2023,12,21,19,2,9,6.4
116779,3776,2024,1,23,22,1,6,10.0
116780,3776,2024,2,21,20,1,2,5.4
116781,3776,2024,3,21,20,1,0,7.4
116782,3776,2024,4,22,21,1,4,4.1
116783,3776,2024,5,23,23,0,6,8.5
116784,3776,2024,6,20,19,1,3,0.6
116785,3776,2024,7,23,21,2,0,3.8
116786,3776,2024,8,22,22,0,0,11.6
116787,3776,2024,9,21,19,2,6,1.0
116788,3776,2024,10,23,21,2,0,8.1
116789,3776,2024,11,21,19,2,7,11.7
116790,3776,2024,12,22,20,2,8,2.0
116791,3777,2023,9,21,20,1,2,9.4
116792,3777,2023,10,22,20,2,9,6.8
116793,3777,2023,11,22,20,2,7,0.0
116794,3777,2023,12,21,21,0,4,0.9
116795,3777,2024,1,23,21,2,3,6.8
116796,3777,2024,2,21,21,0,8,11.1
116797,3777,2024,3,21,19,2,3,10.6
116798,3777,2024,4,22,22,0,7,6.2
116799,3777,2024,5,23,23,0,1,2.8
116800,3777,2024,6,20,18,2,4,8.2
116801,3777,2024,7,23,23,0,3,5.3
116802,3777,2024,8,22,22,0,9,11.4
116803,3777,2024,9,21,21,0,2,2.6
116804,3777,2024,10,23,21,2,7,9.2
116805,3777,2024,11,21,21,0,2,5.8
116806,3777,2024,12,22,22,0,5,0.9
116807,3778,2022,7,21,19,2,5,3.8
116808,3778,2022,8,23,23,0,9,4.8
116809,3778,2022,9,22,21,1,2,9.2
116810,3778,2022,10,21,20,1,6,10.7
116811,3778,2022,11,22,21,1,9,1.8
116812,3778,2022,12,22,22,0,10,3.1
116813,3778,2023,1,22,21,1,1,1.7
116814,3778,2023,2,20,19,1,6,8.0
116815,3778,2023,3,23,23,0,6,4.9
116816,3778,2023,4,20,20,0,7,6.6
116817,3778,2023,5,23,23,0,9,8.1
116818,3778,2023,6,22,22,0,9,1.9
116819,3778,2023,7,21,20,1,7,6.1
116820,3778,2023,8,23,22,1,6,4.0
116821,3778,2023,9,21,21,0,7,8.3
116822,3778,2023,10,22,21,1,5,8.9
116823,3778,2023,11,22,20,2,9,7.9
116824,3778,2023,12,21,21,0,0,5.8
116825,3778,2024,1,23,21,2,1,11.7
116826,3778,2024,2,21,20,1,2,2.8
116827,3778,2024,3,21,20,1,0,6.0
116828,3778,2024,4,22,22,0,2,4.7
116829,3778,2024,5,23,21,2,8,10.6
116830,3778,2024,6,20,18,2,8,7.6
116831,3778,2024,7,23,21,2,1,1.4
116832,3778,2024,8,22,20,2,9,6.1
116833,3778,2024,9,21,19,2,4,4.3
116834,3778,2024,10,23,23,0,5,9.5
116835,3778,2024,11,21,20,1,0,4.3
116836,3778,2024,12,22,22,0,1,2.5
116837,3779,2021,7,22,22,0,8,2.0
116838,3779,2021,8,22,22,0,7,6.2
116839,3779,2021,9,22,20,2,5,7.3
116840,3779,2021,10,21,19,2,7,8.4
116841,3779,2021,11,22,22,0,2,10.4
116842,3779,2021,12,23,23,0,7,10.2
116843,3779,2022,1,21,21,0,8,7.6
116844,3779,2022,2,20,18,2,9,7.2
116845,3779,2022,3,23,22,1,2,6.1
116846,3779,2022,4,21,20,1,8,1.0
116847,3779,2022,5,22,22,0,4,11.2
116848,3779,2022,6,22,20,2,9,6.0
116849,3779,2022,7,21,21,0,9,11.1
116850,3779,2022,8,23,23,0,5,8.8
116851,3779,2022,9,22,21,1,3,5.4
116852,3779,2022,10,21,19,2,4,6.1
116853,3779,2022,11,22,20,2,7,7.1
116854,3779,2022,12,22,21,1,10,5.3
116855,3779,2023,1,22,20,2,4,7.5
116856,3779,2023,2,20,19,1,3,9.7
116857,3779,2023,3,23,22,1,2,9.5
116858,3779,2023,4,20,20,0,0,1.9
116859,3779,2023,5,23,21,2,2,8.6
116860,3779,2023,6,22,20,2,3,11.4
116861,3779,2023,7,21,21,0,8,9.9
116862,3779,2023,8,23,22,1,3,3.9
116863,3779,2023,9,21,21,0,7,9.9
116864,3779,2023,10,22,22,0,6,11.7
116865,3779,2023,11,22,21,1,2,0.4
116866,3779,2023,12,21,19,2,2,6.3
116867,3779,2024,1,23,21,2,1,9.7
116868,3779,2024,2,21,21,0,5,1.2
116869,3779,2024,3,21,21,0,2,11.9
116870,3779,2024,4,22,21,1,8,9.4
116871,3779,2024,5,23,23,0,3,2.9
116872,3779,2024,6,20,20,0,8,8.2
116873,3779,2024,7,23,21,2,4,10.6
116874,3779,2024,8,22,21,1,5,0.5
116875,3779,2024,9,21,21,0,0,4.3
116876,3779,2024,10,23,23,0,0,1.9
116877,3779,2024,11,21,19,2,2,9.4
116878,3779,2024,12,22,22,0,8,7.0
116879,3780,2020,1,23,23,0,3,2.7
116880,3780,2020,2,20,19,1,9,2.8
116881,3780,2020,3,22,22,0,7,4.9
116882,3780,2020,4,22,22,0,8,6.0
116883,3780,2020,5,21,19,2,9,6.1
116884,3780,2020,6,22,20,2,3,7.2
116885,3780,2020,7,23,21,2,3,10.4
116886,3780,2020,8,21,21,0,5,4.7
116887,3780,2020,9,22,20,2,6,8.4
116888,3780,2020,10,22,20,2,4,7.2
116889,3780,2020,11,21,20,1,10,4.7
116890,3780,2020,12,23,22,1,8,1.8
116891,3780,2021,1,21,19,2,7,5.4
116892,3780,2021,2,20,18,2,3,5.8
116893,3780,2021,3,23,23,0,7,0.1
116894,3780,2021,4,22,21,1,0,6.9
116895,3780,2021,5,21,20,1,9,7.8
116896,3780,2021,6,22,22,0,7,7.7
116897,3780,2021,7,22,21,1,7,5.3
116898,3780,2021,8,22,21,1,4,9.0
116899,3780,2021,9,22,20,2,3,9.1
116900,3780,2021,10,21,20,1,7,3.6
116901,3780,2021,11,22,22,0,6,8.2
116902,3780,2021,12,23,21,2,8,1.5
116903,3780,2022,1,21,19,2,10,11.1
116904,3780,2022,2,20,18,2,8,2.8
116905,3780,2022,3,23,21,2,3,8.3
116906,3780,2022,4,21,20,1,10,2.1
116907,3780,2022,5,22,21,1,10,0.2
116908,3780,2022,6,22,22,0,3,2.7
116909,3780,2022,7,21,20,1,2,10.6
116910,3780,2022,8,23,22,1,1,2.3
116911,3780,2022,9,22,20,2,5,5.3
116912,3780,2022,10,21,21,0,8,9.5
116913,3780,2022,11,22,21,1,0,6.7
116914,3780,2022,12,22,22,0,5,3.6
116915,3780,2023,1,22,22,0,9,3.4
116916,3780,2023,2,20,19,1,3,5.6
116917,3780,2023,3,23,23,0,0,6.6
116918,3780,2023,4,20,19,1,2,9.8
116919,3780,2023,5,23,22,1,2,11.3
116920,3780,2023,6,22,20,2,6,11.9
116921,3780,2023,7,21,20,1,3,6.3
116922,3780,2023,8,23,22,1,9,3.3
116923,3780,2023,9,21,20,1,3,3.9
116924,3780,2023,10,22,21,1,10,3.5
116925,3780,2023,11,22,21,1,4,10.7
116926,3780,2023,12,21,19,2,8,3.7
116927,3780,2024,1,23,23,0,9,7.7
116928,3780,2024,2,21,20,1,3,4.1
116929,3780,2024,3,21,19,2,8,8.3
116930,3780,2024,4,22,22,0,8,8.4
116931,3780,2024,5,23,22,1,9,11.4
116932,3780,2024,6,20,18,2,7,8.4
116933,3780,2024,7,23,23,0,2,3.6
116934,3780,2024,8,22,21,1,3,7.7
116935,3780,2024,9,21,20,1,8,8.0
116936,3780,2024,10,23,22,1,7,2.6
116937,3780,2024,11,21,20,1,4,5.6
116938,3780,2024,12,22,20,2,3,7.5
116939,3781,2024,2,21,21,0,5,5.7
116940,3781,2024,3,21,20,1,3,2.8
116941,3781,2024,4,22,21,1,4,2.7
116942,3781,2024,5,23,22,1,7,2.1
116943,3781,2024,6,20,18,2,7,8.9
116944,3781,2024,7,23,21,2,9,7.5
116945,3781,2024,8,22,20,2,8,0.3
116946,3781,2024,9,21,21,0,9,0.1
116947,3781,2024,10,23,21,2,2,7.7
116948,3781,2024,11,21,19,2,1,1.1
116949,3782,2022,11,22,21,1,4,2.4
116950,3782,2022,12,22,22,0,0,10.5
116951,3782,2023,1,22,20,2,3,0.0
116952,3782,2023,2,20,20,0,2,3.0
116953,3782,2023,3,23,21,2,4,10.6
116954,3782,2023,4,20,20,0,5,0.0
116955,3782,2023,5,23,23,0,8,3.9
116956,3782,2023,6,22,20,2,2,8.0
116957,3782,2023,7,21,21,0,9,6.6
116958,3782,2023,8,23,21,2,10,0.0
116959,3782,2023,9,21,20,1,0,2.9
116960,3782,2023,10,22,20,2,4,2.6
116961,3782,2023,11,22,22,0,4,2.3
116962,3782,2023,12,21,19,2,7,10.6
116963,3782,2024,1,23,22,1,9,1.4
116964,3782,2024,2,21,21,0,2,5.9
116965,3782,2024,3,21,19,2,7,2.4
116966,3782,2024,4,22,22,0,3,5.1
116967,3782,2024,5,23,22,1,3,4.0
116968,3782,2024,6,20,20,0,3,6.9
116969,3782,2024,7,23,22,1,3,0.5
116970,3782,2024,8,22,21,1,1,6.3
116971,3782,2024,9,21,20,1,4,8.2
116972,3782,2024,10,23,23,0,3,11.1
116973,3782,2024,11,21,20,1,5,2.9
116974,3782,2024,12,22,22,0,8,3.6
116975,3783,2020,1,23,21,2,10,0.1
116976,3783,2020,2,20,18,2,8,10.6
116977,3783,2020,3,22,21,1,1,4.3
116978,3783,2020,4,22,22,0,4,5.8
116979,3783,2020,5,21,21,0,7,7.5
116980,3783,2020,6,22,20,2,10,11.6
116981,3783,2020,7,23,22,1,8,9.4
116982,3783,2020,8,21,21,0,10,3.5
116983,3783,2020,9,22,20,2,1,7.5
116984,3783,2020,10,22,22,0,8,0.5
116985,3783,2020,11,21,20,1,5,4.9
116986,3783,2020,12,23,21,2,0,1.4
116987,3783,2021,1,21,20,1,10,3.6
116988,3783,2021,2,20,18,2,1,9.8
116989,3783,2021,3,23,23,0,6,4.9
116990,3783,2021,4,22,20,2,9,2.3
116991,3783,2021,5,21,20,1,5,2.1
116992,3783,2021,6,22,20,2,5,10.1
116993,3783,2021,7,22,22,0,6,11.7
116994,3783,2021,8,22,22,0,9,5.2
116995,3783,2021,9,22,22,0,10,11.6
116996,3783,2021,10,21,21,0,1,6.2
116997,3783,2021,11,22,22,0,2,5.3
116998,3783,2021,12,23,23,0,7,4.7
116999,3783,2022,1,21,20,1,9,6.6
117000,3783,2022,2,20,18,2,2,10.8
117001,3783,2022,3,23,22,1,8,5.5
117002,3783,2022,4,21,21,0,6,2.8
117003,3783,2022,5,22,21,1,4,11.2
117004,3783,2022,6,22,20,2,4,2.1
117005,3783,2022,7,21,20,1,10,6.2
117006,3783,2022,8,23,21,2,7,10.0
117007,3783,2022,9,22,21,1,1,10.4
117008,3783,2022,10,21,19,2,8,9.8
