history_id,employee_id,job_id,department_id,location_id,salary,start_date,end_date,change_reason
6447,3693,50,29,10,47600,2022-09-26,2024-12-21,Manager Request
6448,3693,49,29,10,66100,2024-12-21,,New Hire
6449,3694,37,21,3,123100,2023-01-25,,New Hire
6450,3695,30,14,15,119900,2018-07-20,2021-09-23,New Hire
6451,3695,31,14,15,75900,2021-09-23,,Performance Based
6452,3696,23,12,8,49300,2016-01-01,2024-08-05,New Hire
6453,3696,25,12,8,96800,2024-08-05,,Performance Based
6454,3697,39,19,14,66300,2023-03-27,,New Hire
6455,3698,20,7,3,134200,2018-03-05,2023-06-08,New Hire
6456,3698,20,7,3,140600,2023-06-08,2024-07-19,Performance Based
6457,3698,21,7,3,150400,2024-07-19,,New Hire
6458,3699,30,17,12,112600,2024-05-30,,New Hire
6459,3700,26,10,9,74400,2016-01-31,2017-10-23,New Hire
6460,3700,25,10,9,111800,2017-10-23,2019-05-01,Lateral Move
6461,3700,24,10,9,90600,2019-05-01,2024-02-09,Department Restructure
6462,3700,23,10,9,48300,2024-02-09,,Lateral Move
6463,3701,25,12,2,108100,2018-01-04,2021-04-15,New Hire
6464,3701,25,12,2,108700,2021-04-15,2023-01-13,Performance Based
6465,3701,23,12,2,60400,2023-01-13,,Lateral Move
6466,3702,30,17,10,112300,2022-10-16,2024-08-02,New Hire
6467,3702,30,17,10,93600,2024-08-02,,Manager Request
6468,3703,41,19,9,259500,2022-08-10,2024-01-07,New Hire
6469,3703,39,19,9,77700,2024-01-07,,Performance Based
6470,3704,2,26,14,105100,2018-11-18,2023-11-20,New Hire
6471,3704,47,26,14,142900,2023-11-20,2024-11-30,Lateral Move
6472,3704,2,26,14,115900,2024-11-30,,Performance Based
6473,3705,38,18,9,209200,2023-01-17,,New Hire
6474,3706,23,13,2,50200,2022-11-25,2024-01-30,New Hire
6475,3706,24,13,2,99800,2024-01-30,,New Hire
6476,3707,29,15,2,74600,2024-07-05,,New Hire
6477,3708,49,29,6,73900,2015-12-27,2020-11-20,New Hire
6478,3708,50,29,6,51000,2020-11-20,2023-10-03,Department Restructure
6479,3708,49,29,6,72000,2023-10-03,2024-12-08,Lateral Move
6480,3708,50,29,6,59000,2024-12-08,,Department Restructure
6481,3709,18,7,1,83800,2018-08-10,2021-05-10,New Hire
6482,3709,18,7,1,72600,2021-05-10,2024-06-13,Department Restructure
6483,3709,21,7,1,164600,2024-06-13,,Lateral Move
6484,3710,44,22,9,230000,2015-07-18,2019-09-05,New Hire
6485,3710,44,22,9,292100,2019-09-05,2021-12-10,Department Restructure
6486,3710,44,22,9,313300,2021-12-10,2023-11-24,New Hire
6487,3710,43,22,9,144300,2023-11-24,2024-12-12,Performance Based
6488,3710,44,22,9,231500,2024-12-12,,Promotion
6489,3711,27,11,15,148300,2024-06-04,,New Hire
6490,3712,18,6,5,63500,2021-11-23,,New Hire
6491,3713,45,24,10,65700,2016-03-08,2018-01-18,New Hire
6492,3713,45,24,10,86200,2018-01-18,2021-10-31,Department Restructure
6493,3713,45,24,10,67300,2021-10-31,2024-02-22,Performance Based
6494,3713,45,24,10,88000,2024-02-22,,Lateral Move
6495,3714,48,25,2,222200,2022-02-23,2024-07-03,New Hire
6496,3714,47,25,2,137900,2024-07-03,,Performance Based
6497,3715,48,27,11,235100,2016-09-18,2019-03-01,New Hire
6498,3715,48,27,11,205800,2019-03-01,2020-03-12,Manager Request
6499,3715,47,27,11,159600,2020-03-12,2023-08-08,New Hire
6500,3715,46,27,11,93400,2023-08-08,2024-10-25,Lateral Move
6501,3715,48,27,11,229800,2024-10-25,,Manager Request
6502,3716,27,13,10,155600,2019-04-16,2021-08-17,New Hire
6503,3716,24,13,10,81300,2021-08-17,2023-03-07,Department Restructure
6504,3716,27,13,10,162400,2023-03-07,,Lateral Move
6505,3717,45,24,15,65300,2021-05-22,2023-07-12,New Hire
6506,3717,45,24,15,66800,2023-07-12,,Department Restructure
6507,3718,16,5,11,134800,2020-02-15,2022-08-25,New Hire
6508,3718,16,5,11,144600,2022-08-25,2023-10-31,Department Restructure
6509,3718,17,5,11,156300,2023-10-31,,Manager Request
6510,3719,27,11,10,163100,2017-11-10,2023-12-11,New Hire
6511,3719,23,11,10,64800,2023-12-11,2024-12-28,Manager Request
6512,3719,24,11,10,85400,2024-12-28,,Promotion
6513,3720,18,6,15,68300,2020-10-01,2021-12-04,New Hire
6514,3720,20,6,15,138200,2021-12-04,2023-12-28,New Hire
6515,3720,21,6,15,196500,2023-12-28,,Manager Request
6516,3721,7,1,5,258000,2018-03-29,2023-03-24,New Hire
6517,3721,7,1,5,229700,2023-03-24,2024-05-22,Manager Request
6518,3721,5,1,5,231700,2024-05-22,,New Hire
6519,3722,26,10,12,67900,2024-01-13,,New Hire
6520,3723,14,3,11,107400,2022-09-22,2024-09-07,New Hire
6521,3723,14,3,11,129200,2024-09-07,,Lateral Move
6522,3724,16,5,7,133200,2020-07-12,2021-07-14,New Hire
6523,3724,17,5,7,190500,2021-07-14,2023-03-09,New Hire
6524,3724,17,5,7,190800,2023-03-09,,New Hire
6525,3725,35,20,15,73000,2019-05-18,2021-04-24,New Hire
6526,3725,35,20,15,86200,2021-04-24,2023-11-29,Performance Based
6527,3725,34,20,15,60300,2023-11-29,,Department Restructure
6528,3726,49,29,8,94800,2023-12-23,,New Hire
6529,3727,47,25,4,170100,2015-11-27,2019-02-25,New Hire
6530,3727,46,25,4,128200,2019-02-25,2024-04-05,New Hire
6531,3727,47,25,4,128700,2024-04-05,,Lateral Move
6532,3728,45,24,12,90700,2020-11-08,2022-07-28,New Hire
6533,3728,45,24,12,73600,2022-07-28,,Manager Request
6534,3729,41,19,8,318000,2017-12-03,,New Hire
6535,3730,23,12,12,64100,2019-08-06,2020-09-29,New Hire
6536,3730,23,12,12,58400,2020-09-29,2021-10-15,Performance Based
6537,3730,23,12,12,57900,2021-10-15,,Manager Request
6538,3731,24,13,12,70200,2021-04-02,2024-03-29,New Hire
6539,3731,27,13,12,173300,2024-03-29,,Lateral Move
6540,3732,45,23,3,82800,2016-11-18,2019-11-29,New Hire
6541,3732,45,23,3,81400,2019-11-29,2023-07-28,Department Restructure
6542,3732,45,23,3,92400,2023-07-28,2024-09-10,New Hire
6543,3732,45,23,3,81000,2024-09-10,,Lateral Move
6544,3733,49,29,6,86500,2015-01-11,2018-11-13,New Hire
6545,3733,50,29,6,50900,2018-11-13,2020-10-25,Manager Request
6546,3733,50,29,6,56200,2020-10-25,2022-04-28,Promotion
6547,3733,49,29,6,81000,2022-04-28,2023-12-14,Department Restructure
6548,3733,49,29,6,88500,2023-12-14,,Performance Based
6549,3734,30,17,7,104900,2023-03-03,,New Hire
6550,3735,37,20,10,132500,2024-01-01,,New Hire
6551,3736,24,11,6,72400,2019-01-07,2020-02-23,New Hire
6552,3736,23,11,6,46200,2020-02-23,2021-06-21,Lateral Move
6553,3736,25,11,6,97000,2021-06-21,,Lateral Move
6554,3737,35,20,5,107000,2022-11-11,2023-12-16,New Hire
6555,3737,35,20,5,75600,2023-12-16,,New Hire
6556,3738,45,23,2,94100,2019-05-04,,New Hire
6557,3739,47,26,2,146200,2018-10-06,2021-02-07,New Hire
6558,3739,46,26,2,120400,2021-02-07,2022-05-05,Promotion
6559,3739,47,26,2,144600,2022-05-05,2023-10-17,Manager Request
6560,3739,47,26,2,174800,2023-10-17,,Manager Request
6561,3740,30,14,12,121000,2021-11-13,2022-12-04,New Hire
6562,3740,29,14,12,62100,2022-12-04,,Lateral Move
6563,3741,20,7,14,139500,2024-03-09,,New Hire
6564,3742,27,11,9,159300,2016-10-01,2018-01-02,New Hire
6565,3742,25,11,9,96700,2018-01-02,,Promotion
6566,3743,48,25,13,214000,2020-05-22,2022-01-28,New Hire
6567,3743,47,25,13,135200,2022-01-28,2023-12-18,Department Restructure
6568,3743,48,25,13,193200,2023-12-18,,Lateral Move
6569,3744,8,2,4,94100,2024-10-24,,New Hire
6570,3745,14,3,7,124800,2019-12-06,2021-03-04,New Hire
6571,3745,14,3,7,91800,2021-03-04,2022-04-04,Department Restructure
6572,3745,14,3,7,129400,2022-04-04,,Manager Request
6573,3746,50,30,7,51500,2018-01-25,2021-09-27,New Hire
6574,3746,50,30,7,53500,2021-09-27,,Lateral Move
6575,3747,50,28,11,63600,2024-04-04,,New Hire
6576,3748,50,30,6,57500,2015-09-19,2024-04-17,New Hire
6577,3748,50,30,6,61800,2024-04-17,,Department Restructure
6578,3749,49,30,6,89100,2019-02-05,2022-08-16,New Hire
6579,3749,49,30,6,81500,2022-08-16,2023-08-22,Lateral Move
6580,3749,49,30,6,86800,2023-08-22,,Manager Request
6581,3750,49,28,9,81700,2024-08-31,,New Hire
6582,3751,21,6,12,163000,2021-10-27,2023-08-01,New Hire
6583,3751,20,6,12,121700,2023-08-01,,Department Restructure
6584,3752,34,20,10,61600,2024-04-27,,New Hire
6585,3753,14,3,2,109300,2019-03-01,2023-07-14,New Hire
6586,3753,14,3,2,115000,2023-07-14,2024-07-28,Performance Based
6587,3753,14,3,2,105100,2024-07-28,,Performance Based
6588,3754,20,6,11,118200,2016-02-19,2017-12-10,New Hire
6589,3754,21,6,11,156800,2017-12-10,2022-02-26,Manager Request
6590,3754,19,6,11,102300,2022-02-26,2023-04-06,Performance Based
6591,3754,20,6,11,128900,2023-04-06,,Department Restructure
6592,3755,36,21,6,133100,2020-05-07,2024-04-15,New Hire
6593,3755,35,21,6,89400,2024-04-15,,Promotion
6594,3756,3,1,14,144700,2023-02-22,,New Hire
6595,3757,37,18,1,149600,2016-02-26,2017-12-05,New Hire
6596,3757,35,18,1,102800,2017-12-05,2020-02-02,Promotion
6597,3757,34,18,1,47900,2020-02-02,2022-01-24,Manager Request
6598,3757,35,18,1,79600,2022-01-24,,Manager Request
6599,3758,34,20,10,54700,2022-10-17,2024-05-17,New Hire
6600,3758,35,20,10,82800,2024-05-17,,Lateral Move
6601,3759,42,22,5,52700,2018-09-30,2022-04-11,New Hire
6602,3759,43,22,5,136000,2022-04-11,2024-03-29,Manager Request
6603,3759,43,22,5,165900,2024-03-29,,Department Restructure
6604,3760,42,22,6,70500,2022-05-28,2024-06-12,New Hire
6605,3760,42,22,6,50800,2024-06-12,,Performance Based
6606,3761,24,13,2,73100,2018-11-08,2021-11-27,New Hire
6607,3761,27,13,2,164100,2021-11-27,2024-01-04,Performance Based
6608,3761,24,13,2,75400,2024-01-04,,Lateral Move
6609,3762,36,21,6,123400,2021-12-16,2024-02-20,New Hire
6610,3762,36,21,6,105000,2024-02-20,,Performance Based
6611,3763,7,1,14,297500,2023-06-03,,New Hire
6612,3764,36,21,11,120100,2016-10-02,2020-01-20,New Hire
6613,3764,36,21,11,130600,2020-01-20,2022-03-28,Promotion
6614,3764,35,21,11,93000,2022-03-28,,Lateral Move
6615,3765,19,6,1,91400,2023-04-07,,New Hire
6616,3766,47,26,12,156700,2016-02-02,2020-02-22,New Hire
6617,3766,47,26,12,149000,2020-02-22,2024-04-07,Promotion
6618,3766,46,26,12,92900,2024-04-07,,Performance Based
6619,3767,23,10,4,56100,2023-01-06,,New Hire
6620,3768,45,23,2,66100,2020-03-09,2022-04-06,New Hire
6621,3768,45,23,2,69700,2022-04-06,2024-05-26,Department Restructure
6622,3768,45,23,2,65900,2024-05-26,,Performance Based
6623,3769,6,1,10,210800,2023-07-06,,New Hire
6624,3770,11,2,2,154400,2022-11-14,2024-09-29,New Hire
6625,3770,11,2,2,159300,2024-09-29,,Promotion
6626,3771,15,4,7,126000,2023-10-07,,New Hire
6627,3772,23,12,9,60800,2020-06-20,2023-02-08,New Hire
6628,3772,25,12,9,95300,2023-02-08,2024-07-20,Lateral Move
6629,3772,23,12,9,47300,2024-07-20,,Manager Request
6630,3773,11,2,4,135800,2020-12-31,2022-10-01,New Hire
6631,3773,10,2,4,109400,2022-10-01,2024-07-31,New Hire
6632,3773,13,2,4,147500,2024-07-31,,Performance Based
6633,3774,18,7,8,61900,2017-02-19,2020-06-10,New Hire
6634,3774,18,7,8,81800,2020-06-10,2022-11-07,Promotion
6635,3774,18,7,8,82400,2022-11-07,2024-02-19,New Hire
6636,3774,21,7,8,156200,2024-02-19,,Lateral Move
6637,3775,30,14,8,119800,2017-07-14,2019-12-12,New Hire
6638,3775,29,14,8,62800,2019-12-12,2022-01-13,New Hire
6639,3775,29,14,8,59000,2022-01-13,2024-02-28,Department Restructure
6640,3775,30,14,8,92600,2024-02-28,,Performance Based
6641,3776,45,9,11,93900,2017-03-17,2019-07-13,New Hire
6642,3776,18,9,11,77600,2019-07-13,2023-03-03,Manager Request
6643,3776,45,9,11,73600,2023-03-03,2024-03-25,New Hire
6644,3776,18,9,11,64300,2024-03-25,,Performance Based
6645,3777,45,24,7,89100,2023-09-11,,New Hire
6646,3778,50,28,5,48600,2022-07-08,2024-12-09,New Hire
6647,3778,49,28,5,72600,2024-12-09,,Department Restructure
6648,3779,50,29,4,53600,2021-07-21,2023-08-09,New Hire
6649,3779,49,29,4,66400,2023-08-09,,Performance Based
6650,3780,45,9,10,84700,2018-08-17,2022-05-15,New Hire
6651,3780,19,9,10,114500,2022-05-15,2024-07-04,Lateral Move
6652,3780,45,9,10,83700,2024-07-04,,Lateral Move
6653,3781,39,19,8,81100,2024-02-04,,New Hire
6654,3782,19,9,5,112400,2022-11-11,2023-12-27,New Hire
6655,3782,18,9,5,75300,2023-12-27,,Promotion
6656,3783,15,4,3,103800,2019-04-18,2022-04-11,New Hire
6657,3783,15,4,3,128200,2022-04-11,2023-04-11,Lateral Move
6658,3783,15,4,3,103700,2023-04-11,,Performance Based
6659,3784,37,21,9,144300,2022-10-01,2024-02-23,New Hire
6660,3784,37,21,9,157400,2024-02-23,,Manager Request
6661,3785,47,25,2,168100,2015-11-29,2018-03-03,New Hire
6662,3785,47,25,2,148900,2018-03-03,2020-11-23,New Hire
6663,3785,46,25,2,93500,2020-11-23,2024-10-03,New Hire
6664,3785,48,25,2,220600,2024-10-03,,Promotion
6665,3786,19,7,4,94700,2015-09-06,2018-06-07,New Hire
6666,3786,19,7,4,114400,2018-06-07,2021-08-08,Lateral Move
6667,3786,21,7,4,154700,2021-08-08,2024-03-07,Department Restructure
6668,3786,18,7,4,72800,2024-03-07,,Lateral Move
6669,3787,5,1,10,238500,2023-09-25,,New Hire
6670,3788,43,22,6,151800,2021-02-08,2022-07-16,New Hire
6671,3788,42,22,6,50300,2022-07-16,,Lateral Move
6672,3789,32,16,5,81000,2022-02-24,2024-05-14,New Hire
6673,3789,30,16,5,122700,2024-05-14,,Manager Request
6674,3790,34,18,15,58100,2016-03-01,2021-11-10,New Hire
6675,3790,34,18,15,56500,2021-11-10,2024-12-05,Manager Request
6676,3790,37,18,15,160400,2024-12-05,,Promotion
6677,3791,50,28,10,58100,2023-12-08,,New Hire
6678,3792,24,11,10,88300,2015-03-29,2016-10-08,New Hire
6679,3792,23,11,10,45600,2016-10-08,,New Hire
6680,3793,35,21,11,79200,2016-06-23,,New Hire
6681,3794,45,24,8,81800,2016-02-17,2023-11-24,New Hire
6682,3794,45,24,8,80600,2023-11-24,2024-12-29,New Hire
6683,3794,45,24,8,78600,2024-12-29,,Department Restructure
6684,3795,18,6,3,84000,2017-10-11,2024-05-17,New Hire
6685,3795,18,6,3,74000,2024-05-17,,New Hire
6686,3796,23,13,12,47800,2016-04-12,2018-04-05,New Hire
6687,3796,24,13,12,90500,2018-04-05,2023-07-08,Promotion
6688,3796,24,13,12,90500,2023-07-08,2024-11-07,Promotion
6689,3796,23,13,12,53900,2024-11-07,,Department Restructure
6690,3797,45,9,6,65300,2024-09-16,,New Hire
6691,3798,47,27,4,134600,2024-06-03,,New Hire
6692,3799,14,3,2,102500,2017-11-09,2018-12-29,New Hire
6693,3799,14,3,2,90300,2018-12-29,2021-07-23,Manager Request
6694,3799,14,3,2,98600,2021-07-23,2024-11-19,Lateral Move
6695,3799,14,3,2,108200,2024-11-19,,New Hire
6696,3800,14,3,2,91900,2024-01-26,,New Hire
6697,3801,37,21,14,151800,2021-05-12,2023-08-06,New Hire
6698,3801,36,21,14,140200,2023-08-06,,Lateral Move
6699,3802,50,30,8,46600,2020-06-17,2021-12-29,New Hire
6700,3802,49,30,8,79300,2021-12-29,2024-03-04,Manager Request
6701,3802,50,30,8,48100,2024-03-04,,Performance Based
6702,3803,14,3,9,100100,2022-11-05,2024-08-11,New Hire
6703,3803,14,3,9,122000,2024-08-11,,Manager Request
6704,3804,37,21,9,146600,2017-05-09,2024-07-08,New Hire
6705,3804,37,21,9,138100,2024-07-08,,Promotion
6706,3805,30,15,11,120000,2015-02-12,2017-09-13,New Hire
6707,3805,30,15,11,112200,2017-09-13,2019-07-24,Lateral Move
6708,3805,30,15,11,112200,2019-07-24,2022-11-12,Lateral Move
6709,3805,29,15,11,64900,2022-11-12,2024-01-07,Performance Based
6710,3805,29,15,11,57100,2024-01-07,,Manager Request
6711,3806,45,23,13,85300,2022-07-04,2024-04-05,New Hire
6712,3806,45,23,13,70600,2024-04-05,,Lateral Move
6713,3807,20,6,8,133200,2019-09-22,2024-04-09,New Hire
6714,3807,20,6,8,146100,2024-04-09,,Lateral Move
6715,3808,23,11,5,60600,2018-05-26,2023-12-04,New Hire
6716,3808,27,11,5,138900,2023-12-04,2024-12-27,Promotion
6717,3808,27,11,5,152700,2024-12-27,,Lateral Move
6718,3809,3,26,14,168000,2021-01-30,2024-11-15,New Hire
6719,3809,2,26,14,123300,2024-11-15,,Promotion
6720,3810,30,15,2,118600,2023-01-24,,New Hire
6721,3811,30,16,8,100700,2020-01-20,2021-03-16,New Hire
6722,3811,29,16,8,63900,2021-03-16,2024-05-04,Performance Based
6723,3811,32,16,8,60000,2024-05-04,,Performance Based
6724,3812,29,15,11,58300,2022-09-03,2023-10-16,New Hire
6725,3812,30,15,11,119300,2023-10-16,,Promotion
6726,3813,5,1,14,240600,2022-09-11,2024-11-08,New Hire
6727,3813,2,1,14,108600,2024-11-08,,Department Restructure
6728,3814,45,24,7,92700,2022-04-20,,New Hire
6729,3815,37,20,4,159700,2020-02-16,2022-12-14,New Hire
6730,3815,37,20,4,144200,2022-12-14,2024-02-05,Performance Based
6731,3815,37,20,4,145900,2024-02-05,,Promotion
6732,3816,23,13,1,54900,2021-08-14,2024-03-14,New Hire
6733,3816,24,13,1,77900,2024-03-14,,Manager Request
6734,3817,23,12,9,47600,2021-09-15,2022-11-02,New Hire
6735,3817,25,12,9,105800,2022-11-02,,Performance Based
6736,3818,20,6,3,118100,2017-08-11,2020-12-16,New Hire
6737,3818,19,6,3,88800,2020-12-16,2022-04-19,Lateral Move
6738,3818,18,6,3,65000,2022-04-19,2023-11-22,Department Restructure
6739,3818,20,6,3,113800,2023-11-22,,Manager Request
6740,3819,19,8,14,93400,2015-04-07,2021-11-30,New Hire
6741,3819,19,8,14,89000,2021-11-30,2024-06-16,Lateral Move
6742,3819,20,8,14,138900,2024-06-16,,Lateral Move
6743,3820,45,9,8,71800,2015-01-14,2017-10-13,New Hire
6744,3820,19,9,8,98200,2017-10-13,2023-05-30,Manager Request
6745,3820,19,9,8,113700,2023-05-30,2024-12-24,Department Restructure
6746,3820,19,9,8,112800,2024-12-24,,Department Restructure
6747,3821,46,25,1,114000,2016-01-10,2018-05-31,New Hire
6748,3821,48,25,1,186400,2018-05-31,2020-07-27,New Hire
6749,3821,46,25,1,120500,2020-07-27,2024-12-28,Performance Based
6750,3821,48,25,1,190400,2024-12-28,,Department Restructure
6751,3822,19,9,6,100900,2024-04-18,,New Hire
6752,3823,37,21,9,155200,2017-11-18,2024-08-27,New Hire
6753,3823,35,21,9,74300,2024-08-27,,Manager Request
6754,3824,30,15,14,116600,2018-05-28,2020-12-18,New Hire
6755,3824,30,15,14,122400,2020-12-18,2022-04-03,New Hire
6756,3824,29,15,14,66300,2022-04-03,2023-07-22,Performance Based
6757,3824,30,15,14,125000,2023-07-22,,Manager Request
6758,3825,30,17,3,109100,2015-04-27,2023-09-10,New Hire
6759,3825,30,17,3,107800,2023-09-10,2024-12-17,Department Restructure
6760,3825,29,17,3,72100,2024-12-17,,Performance Based
6761,3826,14,3,7,91400,2016-01-21,2018-10-10,New Hire
6762,3826,14,3,7,112000,2018-10-10,2023-10-26,Promotion
6763,3826,14,3,7,116300,2023-10-26,2024-11-12,Department Restructure
6764,3826,14,3,7,97800,2024-11-12,,New Hire
6765,3827,41,19,15,237100,2024-02-09,,New Hire
6766,3828,2,26,10,100100,2016-10-11,2021-01-29,New Hire
6767,3828,46,26,10,107100,2021-01-29,2023-08-26,Lateral Move
6768,3828,47,26,10,162500,2023-08-26,2024-12-17,Department Restructure
6769,3828,2,26,10,106300,2024-12-17,,Promotion
6770,3829,44,22,9,259200,2018-05-19,2023-03-07,New Hire
6771,3829,42,22,9,59500,2023-03-07,2024-07-24,Manager Request
6772,3829,44,22,9,292700,2024-07-24,,Performance Based
6773,3830,1,1,2,73100,2022-11-17,2024-01-14,New Hire
6774,3830,2,1,2,97700,2024-01-14,,New Hire
6775,3831,42,22,5,68300,2022-05-15,2024-03-08,New Hire
6776,3831,44,22,5,304900,2024-03-08,,Performance Based
6777,3832,24,13,15,85900,2021-12-16,2023-10-05,New Hire
6778,3832,27,13,15,134500,2023-10-05,,Department Restructure
6779,3833,50,28,11,51400,2023-04-22,,New Hire
6780,3834,18,6,5,65700,2023-02-06,,New Hire
6781,3835,5,1,7,277400,2020-09-14,2023-07-27,New Hire
6782,3835,6,1,7,172500,2023-07-27,2024-08-25,Department Restructure
6783,3835,4,1,7,197700,2024-08-25,,Lateral Move
6784,3836,29,14,3,70900,2024-09-14,,New Hire
6785,3837,45,24,12,80000,2016-02-17,2023-10-27,New Hire
6786,3837,45,24,12,69200,2023-10-27,2024-11-09,Promotion
6787,3837,45,24,12,71600,2024-11-09,,Manager Request
6788,3838,37,20,2,150100,2015-04-28,2017-12-25,New Hire
6789,3838,36,20,2,110300,2017-12-25,2024-07-14,Performance Based
6790,3838,34,20,2,52100,2024-07-14,,Promotion
6791,3839,45,24,14,68800,2017-07-22,2019-03-25,New Hire
6792,3839,45,24,14,92200,2019-03-25,2021-11-07,Performance Based
6793,3839,45,24,14,84100,2021-11-07,2023-10-06,Department Restructure
6794,3839,45,24,14,65900,2023-10-06,,Department Restructure
6795,3840,21,7,11,179300,2020-09-05,2024-08-30,New Hire
6796,3840,18,7,11,70800,2024-08-30,,Promotion
6797,3841,15,4,3,119300,2017-05-18,2023-04-19,New Hire
6798,3841,15,4,3,121400,2023-04-19,2024-09-02,Department Restructure
6799,3841,15,4,3,117300,2024-09-02,,Lateral Move
6800,3842,47,27,5,140100,2024-08-24,,New Hire
6801,3843,20,8,4,126500,2019-05-02,2022-01-04,New Hire
6802,3843,18,8,4,63500,2022-01-04,2023-03-08,New Hire
6803,3843,18,8,4,77000,2023-03-08,,Promotion
6804,3844,37,21,7,162900,2023-11-21,,New Hire
6805,3845,20,6,10,121900,2022-02-19,2024-08-31,New Hire
6806,3845,20,6,10,123500,2024-08-31,,Lateral Move
6807,3846,21,6,9,168100,2016-03-31,2019-07-12,New Hire
6808,3846,18,6,9,73200,2019-07-12,2023-10-01,Lateral Move
6809,3846,20,6,9,115400,2023-10-01,,New Hire
6810,3847,46,27,11,114500,2021-06-02,2023-03-06,New Hire
6811,3847,47,27,11,158100,2023-03-06,,Promotion
6812,3848,26,10,1,77400,2019-09-16,2022-01-26,New Hire
6813,3848,25,10,1,115500,2022-01-26,2024-03-05,New Hire
6814,3848,25,10,1,119100,2024-03-05,,Performance Based
6815,3849,24,12,13,76800,2019-09-01,2023-03-22,New Hire
6816,3849,25,12,13,118500,2023-03-22,2024-08-19,Performance Based
6817,3849,25,12,13,107800,2024-08-19,,Performance Based
6818,3850,24,12,13,87800,2015-05-20,2018-03-18,New Hire
6819,3850,25,12,13,129300,2018-03-18,2021-11-13,Performance Based
6820,3850,23,12,13,50000,2021-11-13,2024-02-18,Performance Based
6821,3850,24,12,13,91900,2024-02-18,,Department Restructure
6822,3851,48,27,12,238300,2016-02-19,2024-07-25,New Hire
6823,3851,46,27,12,105500,2024-07-25,,Performance Based
6824,3852,46,27,13,105800,2015-10-01,2024-10-29,New Hire
6825,3852,48,27,13,239700,2024-10-29,,New Hire
6826,3853,14,3,12,95000,2021-11-09,2023-03-02,New Hire
6827,3853,14,3,12,90300,2023-03-02,,Department Restructure
6828,3854,19,6,15,110000,2023-07-21,,New Hire
6829,3855,49,30,13,94500,2017-10-21,2023-12-28,New Hire
6830,3855,50,30,13,45300,2023-12-28,,Manager Request
6831,3856,29,15,10,63100,2015-02-17,2021-08-17,New Hire
6832,3856,29,15,10,72500,2021-08-17,2024-02-26,Lateral Move
