training_id,employee_id,course_name,course_category,completion_date,score,passed
37798,3475,Leadership Fundamentals,Leadership,2022-03-31,77.5,Yes
37799,3475,Power BI Fundamentals,Technical,2019-08-16,51.9,No
37800,3475,Presentation Skills,Soft Skills,2019-06-23,89.2,Yes
37801,3475,Strategic Thinking,Leadership,2019-06-25,64.2,No
37802,3475,Data Privacy & GDPR,Compliance,2022-08-25,62.8,No
37803,3475,Effective Communication,Soft Skills,2017-04-24,68.3,No
37804,3475,Effective Communication,Soft Skills,2018-10-04,89.5,Yes
37805,3475,Project Management Professional,Management,2018-05-19,87.5,Yes
37806,3475,Machine Learning Basics,Technical,2016-11-19,91.8,Yes
37807,3475,Strategic Thinking,Leadership,2019-03-28,99.1,Yes
37808,3475,Workplace Harassment Prevention,Compliance,2021-05-01,78.7,Yes
37809,3475,Power BI Fundamentals,Technical,2017-10-11,97.6,Yes
37810,3475,Supply Chain Management,Operations,2024-12-30,89.3,Yes
37811,3475,Financial Modeling,Finance,2024-05-24,86.1,Yes
37812,3475,Financial Modeling,Finance,2017-05-06,73.3,Yes
37813,3475,Business Writing,Soft Skills,2020-05-07,76.8,Yes
37814,3475,Negotiation Skills,Soft Skills,2020-03-16,63.6,No
37815,3475,Power BI Fundamentals,Technical,2019-10-04,84.4,Yes
37816,3475,Negotiation Skills,Soft Skills,2018-07-26,77.3,Yes
37817,3475,Cybersecurity Awareness,Security,2017-02-01,88.3,Yes
37818,3475,Python for Data Analysis,Technical,2023-04-16,69.7,No
37819,3476,Business Writing,Soft Skills,2023-07-03,87.8,Yes
37820,3476,Financial Modeling,Finance,2022-09-05,78.8,Yes
37821,3476,Change Management,Management,2024-12-15,71.5,Yes
37822,3476,Supply Chain Management,Operations,2024-02-11,71.5,Yes
37823,3476,Power BI Fundamentals,Technical,2023-10-02,81.0,Yes
37824,3476,Diversity & Inclusion,DEI,2022-09-15,89.9,Yes
37825,3476,Change Management,Management,2023-07-09,79.9,Yes
37826,3476,Agile & Scrum Fundamentals,Technical,2022-08-15,84.4,Yes
37827,3476,Cloud Computing Essentials,Technical,2022-05-01,91.5,Yes
37828,3476,Workplace Harassment Prevention,Compliance,2023-12-09,68.0,No
37829,3477,Machine Learning Basics,Technical,2018-08-20,70.1,Yes
37830,3477,Project Management Professional,Management,2019-06-10,82.9,Yes
37831,3477,Agile & Scrum Fundamentals,Technical,2016-11-11,86.0,Yes
37832,3477,Python for Data Analysis,Technical,2021-02-22,98.5,Yes
37833,3477,Risk & Compliance Fundamentals,Compliance,2018-03-13,68.1,No
37834,3477,Manager Effectiveness,Leadership,2017-06-01,68.1,No
37835,3477,Manager Effectiveness,Leadership,2016-11-01,67.5,No
37836,3477,Advanced Excel,Technical,2019-08-25,90.8,Yes
37837,3477,Manager Effectiveness,Leadership,2021-01-22,67.7,No
37838,3477,Strategic Thinking,Leadership,2019-03-16,55.7,No
37839,3477,Cybersecurity Awareness,Security,2018-09-28,100.0,Yes
37840,3477,Presentation Skills,Soft Skills,2018-02-03,72.9,Yes
37841,3477,Project Management Professional,Management,2017-06-01,100.0,Yes
37842,3477,Change Management,Management,2017-09-29,91.5,Yes
37843,3477,Python for Data Analysis,Technical,2019-03-03,85.6,Yes
37844,3477,SQL for Analysts,Technical,2020-03-26,82.8,Yes
37845,3477,Negotiation Skills,Soft Skills,2018-08-06,68.7,No
37846,3478,Effective Communication,Soft Skills,2023-03-23,81.4,Yes
37847,3478,Project Management Professional,Management,2023-03-03,100.0,Yes
37848,3478,Risk & Compliance Fundamentals,Compliance,2024-06-23,64.0,No
37849,3478,Diversity & Inclusion,DEI,2023-11-03,72.3,Yes
37850,3478,Power BI Fundamentals,Technical,2021-05-31,58.4,No
37851,3478,Financial Modeling,Finance,2024-12-26,60.4,No
37852,3478,Data Privacy & GDPR,Compliance,2022-08-22,91.4,Yes
37853,3478,Financial Modeling,Finance,2023-09-16,65.8,No
37854,3478,Presentation Skills,Soft Skills,2021-06-06,74.6,Yes
37855,3478,Agile & Scrum Fundamentals,Technical,2021-12-29,86.5,Yes
37856,3478,Cybersecurity Awareness,Security,2024-03-04,65.5,No
37857,3478,Agile & Scrum Fundamentals,Technical,2019-06-27,87.0,Yes
37858,3478,Cloud Computing Essentials,Technical,2020-06-20,78.1,Yes
37859,3478,Risk & Compliance Fundamentals,Compliance,2022-02-21,53.2,No
37860,3478,Negotiation Skills,Soft Skills,2022-09-05,100.0,Yes
37861,3478,Advanced Excel,Technical,2020-04-21,87.8,Yes
37862,3478,Leadership Fundamentals,Leadership,2022-11-21,75.5,Yes
37863,3478,Customer Service Excellence,Customer Success,2020-02-25,75.6,Yes
37864,3478,Diversity & Inclusion,DEI,2024-09-14,62.0,No
37865,3478,Manager Effectiveness,Leadership,2024-05-24,74.3,Yes
37866,3479,Negotiation Skills,Soft Skills,2018-11-14,94.2,Yes
37867,3479,Project Management Professional,Management,2024-03-19,81.6,Yes
37868,3479,Manager Effectiveness,Leadership,2022-09-16,79.1,Yes
37869,3479,Machine Learning Basics,Technical,2023-10-03,63.3,No
37870,3479,Workplace Harassment Prevention,Compliance,2022-03-23,88.4,Yes
37871,3479,Effective Communication,Soft Skills,2017-07-08,61.3,No
37872,3479,Workplace Harassment Prevention,Compliance,2017-10-21,64.7,No
37873,3479,Python for Data Analysis,Technical,2018-08-05,86.6,Yes
37874,3479,Workplace Harassment Prevention,Compliance,2020-10-07,80.1,Yes
37875,3479,Strategic Thinking,Leadership,2021-07-23,86.0,Yes
37876,3479,Data Privacy & GDPR,Compliance,2020-04-10,73.7,Yes
37877,3479,Change Management,Management,2018-12-26,72.7,Yes
37878,3479,Business Writing,Soft Skills,2019-01-30,69.9,No
37879,3479,Manager Effectiveness,Leadership,2019-03-09,90.6,Yes
37880,3479,Agile & Scrum Fundamentals,Technical,2022-02-20,76.8,Yes
37881,3479,Machine Learning Basics,Technical,2022-09-27,52.8,No
37882,3479,Cloud Computing Essentials,Technical,2019-03-01,83.4,Yes
37883,3479,Business Writing,Soft Skills,2020-11-27,64.2,No
37884,3479,Customer Service Excellence,Customer Success,2022-05-03,77.1,Yes
37885,3479,Diversity & Inclusion,DEI,2023-06-23,67.8,No
37886,3479,Workplace Harassment Prevention,Compliance,2024-03-30,43.9,No
37887,3479,Cybersecurity Awareness,Security,2018-06-13,83.1,Yes
37888,3480,SQL for Analysts,Technical,2023-05-10,74.8,Yes
37889,3480,Project Management Professional,Management,2020-03-27,58.0,No
37890,3480,Customer Service Excellence,Customer Success,2023-09-29,85.4,Yes
37891,3480,Negotiation Skills,Soft Skills,2020-06-15,77.8,Yes
37892,3480,Business Writing,Soft Skills,2022-05-01,83.9,Yes
37893,3480,Presentation Skills,Soft Skills,2024-03-20,75.9,Yes
37894,3480,Negotiation Skills,Soft Skills,2021-04-03,88.2,Yes
37895,3480,Workplace Harassment Prevention,Compliance,2021-04-26,82.6,Yes
37896,3480,Leadership Fundamentals,Leadership,2020-01-09,80.0,Yes
37897,3480,Power BI Fundamentals,Technical,2024-08-26,72.6,Yes
37898,3480,Risk & Compliance Fundamentals,Compliance,2023-08-15,67.9,No
37899,3480,Advanced Excel,Technical,2024-11-21,78.3,Yes
37900,3480,Diversity & Inclusion,DEI,2018-09-04,83.0,Yes
37901,3480,Diversity & Inclusion,DEI,2021-06-20,72.9,Yes
37902,3480,Power BI Fundamentals,Technical,2022-11-29,80.8,Yes
37903,3480,Customer Service Excellence,Customer Success,2019-06-25,89.2,Yes
37904,3480,Cybersecurity Awareness,Security,2022-02-07,69.2,No
37905,3480,Project Management Professional,Management,2021-03-10,67.0,No
37906,3480,Diversity & Inclusion,DEI,2020-09-25,71.9,Yes
37907,3480,Negotiation Skills,Soft Skills,2021-10-03,61.4,No
37908,3480,Power BI Fundamentals,Technical,2018-12-29,90.3,Yes
37909,3480,Agile & Scrum Fundamentals,Technical,2023-04-02,72.1,Yes
37910,3480,Diversity & Inclusion,DEI,2020-11-30,86.8,Yes
37911,3481,Diversity & Inclusion,DEI,2022-03-15,92.7,Yes
37912,3481,Risk & Compliance Fundamentals,Compliance,2022-04-05,85.9,Yes
37913,3481,Negotiation Skills,Soft Skills,2024-09-01,83.2,Yes
37914,3481,Unconscious Bias Training,DEI,2021-12-19,75.1,Yes
37915,3481,Supply Chain Management,Operations,2024-06-06,81.3,Yes
37916,3481,Machine Learning Basics,Technical,2023-07-04,69.0,No
37917,3481,Cybersecurity Awareness,Security,2023-03-06,62.3,No
37918,3481,Effective Communication,Soft Skills,2022-05-30,85.4,Yes
37919,3481,Power BI Fundamentals,Technical,2024-11-01,94.8,Yes
37920,3481,Supply Chain Management,Operations,2024-03-01,79.1,Yes
37921,3482,Financial Modeling,Finance,2019-07-23,98.9,Yes
37922,3482,Cybersecurity Awareness,Security,2019-08-23,80.0,Yes
37923,3482,Data Privacy & GDPR,Compliance,2019-10-28,88.7,Yes
37924,3482,Presentation Skills,Soft Skills,2023-09-10,68.1,No
37925,3482,Change Management,Management,2021-08-08,73.6,Yes
37926,3482,Manager Effectiveness,Leadership,2024-02-18,96.4,Yes
37927,3482,Effective Communication,Soft Skills,2020-09-19,76.8,Yes
37928,3482,Diversity & Inclusion,DEI,2019-09-04,77.6,Yes
37929,3482,Power BI Fundamentals,Technical,2022-11-27,82.6,Yes
37930,3482,Effective Communication,Soft Skills,2019-07-22,79.7,Yes
37931,3482,Manager Effectiveness,Leadership,2017-12-29,100.0,Yes
37932,3482,Data Privacy & GDPR,Compliance,2019-04-14,56.9,No
37933,3482,Cloud Computing Essentials,Technical,2023-04-12,83.7,Yes
37934,3482,Change Management,Management,2017-05-20,100.0,Yes
37935,3482,Diversity & Inclusion,DEI,2019-02-01,71.3,Yes
37936,3482,Cloud Computing Essentials,Technical,2024-12-05,63.4,No
37937,3482,Cloud Computing Essentials,Technical,2022-07-15,74.3,Yes
37938,3482,Risk & Compliance Fundamentals,Compliance,2024-02-16,95.8,Yes
37939,3482,Business Writing,Soft Skills,2019-05-26,88.5,Yes
37940,3482,Financial Modeling,Finance,2017-12-20,97.8,Yes
37941,3482,Presentation Skills,Soft Skills,2018-11-03,78.7,Yes
37942,3482,Power BI Fundamentals,Technical,2024-11-16,86.5,Yes
37943,3482,Workplace Harassment Prevention,Compliance,2022-11-12,100.0,Yes
37944,3482,Cloud Computing Essentials,Technical,2020-04-22,84.2,Yes
37945,3482,Negotiation Skills,Soft Skills,2019-01-18,41.9,No
37946,3483,Presentation Skills,Soft Skills,2023-09-24,93.4,Yes
37947,3483,Strategic Thinking,Leadership,2023-02-16,68.9,No
37948,3483,Machine Learning Basics,Technical,2024-07-01,72.9,Yes
37949,3483,Strategic Thinking,Leadership,2022-07-09,81.8,Yes
37950,3483,SQL for Analysts,Technical,2022-07-03,100.0,Yes
37951,3483,Project Management Professional,Management,2022-04-14,81.8,Yes
37952,3483,Customer Service Excellence,Customer Success,2023-07-28,61.1,No
37953,3483,Cloud Computing Essentials,Technical,2024-07-13,55.3,No
37954,3484,Customer Service Excellence,Customer Success,2023-12-06,80.8,Yes
37955,3484,Business Writing,Soft Skills,2018-12-14,76.2,Yes
37956,3484,Presentation Skills,Soft Skills,2016-08-22,70.8,Yes
37957,3484,Agile & Scrum Fundamentals,Technical,2021-07-18,90.0,Yes
37958,3484,Data Privacy & GDPR,Compliance,2018-02-01,77.8,Yes
37959,3484,Leadership Fundamentals,Leadership,2017-09-11,80.6,Yes
37960,3484,Data Privacy & GDPR,Compliance,2022-05-21,62.7,No
37961,3484,Presentation Skills,Soft Skills,2021-08-05,72.6,Yes
37962,3484,Diversity & Inclusion,DEI,2020-07-11,74.9,Yes
37963,3484,Workplace Harassment Prevention,Compliance,2024-11-21,67.0,No
37964,3484,Financial Modeling,Finance,2019-11-14,83.2,Yes
37965,3484,Negotiation Skills,Soft Skills,2018-08-12,58.4,No
37966,3484,Cloud Computing Essentials,Technical,2019-12-26,74.1,Yes
37967,3484,Negotiation Skills,Soft Skills,2022-01-03,61.7,No
37968,3484,Python for Data Analysis,Technical,2024-04-21,61.4,No
37969,3484,Advanced Excel,Technical,2020-07-29,76.0,Yes
37970,3484,Advanced Excel,Technical,2021-10-05,95.7,Yes
37971,3484,Cybersecurity Awareness,Security,2020-12-26,85.6,Yes
37972,3484,Workplace Harassment Prevention,Compliance,2022-09-18,85.8,Yes
37973,3484,Risk & Compliance Fundamentals,Compliance,2022-11-24,81.1,Yes
37974,3484,Supply Chain Management,Operations,2016-07-21,80.4,Yes
37975,3484,Machine Learning Basics,Technical,2016-06-09,73.0,Yes
37976,3484,SQL for Analysts,Technical,2024-05-13,94.7,Yes
37977,3484,Presentation Skills,Soft Skills,2016-08-31,69.2,No
37978,3484,Python for Data Analysis,Technical,2023-08-21,64.9,No
37979,3484,Agile & Scrum Fundamentals,Technical,2020-08-24,60.9,No
37980,3484,Data Privacy & GDPR,Compliance,2017-05-01,81.7,Yes
37981,3484,Diversity & Inclusion,DEI,2019-09-23,62.8,No
37982,3485,Unconscious Bias Training,DEI,2018-04-08,71.5,Yes
37983,3485,Agile & Scrum Fundamentals,Technical,2023-06-15,72.9,Yes
37984,3485,Machine Learning Basics,Technical,2024-06-29,81.6,Yes
37985,3485,Financial Modeling,Finance,2024-09-27,84.5,Yes
37986,3485,Cybersecurity Awareness,Security,2023-03-18,84.9,Yes
37987,3485,Manager Effectiveness,Leadership,2018-10-14,81.8,Yes
37988,3485,Cloud Computing Essentials,Technical,2024-01-28,64.8,No
37989,3485,Unconscious Bias Training,DEI,2024-01-26,81.3,Yes
37990,3485,Risk & Compliance Fundamentals,Compliance,2021-06-22,77.8,Yes
37991,3485,Machine Learning Basics,Technical,2016-08-21,69.9,No
37992,3485,Effective Communication,Soft Skills,2018-12-11,70.8,Yes
37993,3485,Business Writing,Soft Skills,2023-02-17,91.6,Yes
37994,3485,Python for Data Analysis,Technical,2021-04-02,68.1,No
37995,3485,Python for Data Analysis,Technical,2018-03-19,60.5,No
37996,3485,Diversity & Inclusion,DEI,2018-02-12,99.2,Yes
37997,3485,Risk & Compliance Fundamentals,Compliance,2021-01-07,70.6,Yes
37998,3485,Python for Data Analysis,Technical,2016-10-11,75.4,Yes
37999,3485,Strategic Thinking,Leadership,2023-02-03,83.1,Yes
38000,3485,Risk & Compliance Fundamentals,Compliance,2023-04-11,78.4,Yes
38001,3485,Cybersecurity Awareness,Security,2017-01-17,72.4,Yes
38002,3485,Data Privacy & GDPR,Compliance,2020-10-29,72.1,Yes
38003,3485,Workplace Harassment Prevention,Compliance,2018-04-23,69.7,No
38004,3485,Data Privacy & GDPR,Compliance,2021-03-28,66.7,No
38005,3485,Supply Chain Management,Operations,2024-04-07,71.6,Yes
38006,3485,Data Privacy & GDPR,Compliance,2024-05-02,80.4,Yes
38007,3485,Power BI Fundamentals,Technical,2023-12-24,60.4,No
38008,3485,Agile & Scrum Fundamentals,Technical,2023-02-04,76.1,Yes
38009,3486,Strategic Thinking,Leadership,2021-07-29,75.9,Yes
38010,3486,Supply Chain Management,Operations,2021-02-24,65.9,No
38011,3486,Diversity & Inclusion,DEI,2018-10-24,74.7,Yes
38012,3486,Effective Communication,Soft Skills,2024-12-20,97.8,Yes
38013,3486,Unconscious Bias Training,DEI,2019-04-24,84.9,Yes
38014,3486,SQL for Analysts,Technical,2019-08-06,73.0,Yes
38015,3486,Leadership Fundamentals,Leadership,2021-02-14,79.1,Yes
38016,3486,Customer Service Excellence,Customer Success,2019-09-15,77.2,Yes
38017,3486,Power BI Fundamentals,Technical,2023-09-14,80.0,Yes
38018,3486,Risk & Compliance Fundamentals,Compliance,2018-05-30,93.8,Yes
38019,3486,Business Writing,Soft Skills,2022-12-16,69.3,No
38020,3486,Change Management,Management,2020-03-02,84.6,Yes
38021,3486,Machine Learning Basics,Technical,2023-03-15,59.1,No
38022,3486,Financial Modeling,Finance,2024-08-28,64.8,No
38023,3486,Effective Communication,Soft Skills,2018-10-02,91.9,Yes
38024,3486,Diversity & Inclusion,DEI,2022-08-18,65.5,No
38025,3486,SQL for Analysts,Technical,2019-05-09,82.6,Yes
38026,3486,Risk & Compliance Fundamentals,Compliance,2023-12-19,50.2,No
38027,3486,Cybersecurity Awareness,Security,2024-03-19,73.9,Yes
38028,3486,Effective Communication,Soft Skills,2021-09-23,76.2,Yes
38029,3486,Advanced Excel,Technical,2023-10-11,81.6,Yes
38030,3487,Advanced Excel,Technical,2024-12-10,90.6,Yes
38031,3487,Negotiation Skills,Soft Skills,2020-02-04,74.2,Yes
38032,3487,Customer Service Excellence,Customer Success,2017-02-25,71.9,Yes
38033,3487,Cloud Computing Essentials,Technical,2015-08-27,97.9,Yes
38034,3487,Risk & Compliance Fundamentals,Compliance,2021-01-09,70.5,Yes
38035,3487,Python for Data Analysis,Technical,2023-03-15,65.1,No
38036,3487,Workplace Harassment Prevention,Compliance,2016-04-03,86.0,Yes
38037,3487,Cloud Computing Essentials,Technical,2021-07-29,90.7,Yes
38038,3487,Advanced Excel,Technical,2015-10-30,40.4,No
38039,3487,Python for Data Analysis,Technical,2021-06-22,72.6,Yes
38040,3487,Power BI Fundamentals,Technical,2020-05-29,69.8,No
38041,3487,Risk & Compliance Fundamentals,Compliance,2018-12-22,66.6,No
38042,3487,Machine Learning Basics,Technical,2015-10-25,64.7,No
38043,3487,Python for Data Analysis,Technical,2019-07-23,71.3,Yes
38044,3487,Customer Service Excellence,Customer Success,2018-05-28,75.6,Yes
38045,3487,Change Management,Management,2024-11-09,83.9,Yes
38046,3487,Manager Effectiveness,Leadership,2023-08-12,71.0,Yes
38047,3487,Leadership Fundamentals,Leadership,2021-02-25,60.2,No
38048,3487,Customer Service Excellence,Customer Success,2018-05-21,89.7,Yes
38049,3487,Customer Service Excellence,Customer Success,2015-11-13,70.8,Yes
38050,3487,SQL for Analysts,Technical,2019-08-31,83.6,Yes
38051,3487,Risk & Compliance Fundamentals,Compliance,2018-01-30,100.0,Yes
38052,3487,Strategic Thinking,Leadership,2024-05-23,87.8,Yes
38053,3487,Presentation Skills,Soft Skills,2024-08-25,71.9,Yes
38054,3487,Cloud Computing Essentials,Technical,2020-01-09,79.1,Yes
38055,3487,Advanced Excel,Technical,2018-07-03,61.8,No
38056,3487,Presentation Skills,Soft Skills,2024-07-03,63.6,No
38057,3487,Business Writing,Soft Skills,2019-09-24,90.8,Yes
38058,3487,Change Management,Management,2022-02-23,68.8,No
38059,3487,Unconscious Bias Training,DEI,2020-12-19,65.0,No
38060,3488,Power BI Fundamentals,Technical,2023-01-14,87.0,Yes
38061,3488,Unconscious Bias Training,DEI,2023-12-29,85.6,Yes
38062,3488,Change Management,Management,2023-07-23,78.5,Yes
38063,3488,Advanced Excel,Technical,2022-12-04,70.0,Yes
38064,3488,Diversity & Inclusion,DEI,2024-07-19,76.6,Yes
38065,3488,Effective Communication,Soft Skills,2024-08-17,74.1,Yes
38066,3488,Customer Service Excellence,Customer Success,2024-06-05,93.1,Yes
38067,3489,Risk & Compliance Fundamentals,Compliance,2019-07-13,83.0,Yes
38068,3489,Data Privacy & GDPR,Compliance,2020-01-16,79.0,Yes
38069,3489,Data Privacy & GDPR,Compliance,2020-12-31,66.4,No
38070,3489,Agile & Scrum Fundamentals,Technical,2022-12-20,50.8,No
38071,3489,Presentation Skills,Soft Skills,2021-04-13,58.8,No
38072,3489,SQL for Analysts,Technical,2022-04-27,86.2,Yes
38073,3489,Machine Learning Basics,Technical,2017-07-24,70.8,Yes
38074,3489,Power BI Fundamentals,Technical,2021-08-24,89.2,Yes
38075,3489,Manager Effectiveness,Leadership,2020-11-07,69.0,No
38076,3489,Customer Service Excellence,Customer Success,2020-09-01,84.0,Yes
38077,3489,Presentation Skills,Soft Skills,2018-09-09,75.7,Yes
38078,3489,Diversity & Inclusion,DEI,2024-05-02,62.0,No
38079,3489,Manager Effectiveness,Leadership,2018-08-19,83.8,Yes
38080,3489,Supply Chain Management,Operations,2022-10-31,81.8,Yes
38081,3489,Presentation Skills,Soft Skills,2024-01-03,79.1,Yes
38082,3489,Advanced Excel,Technical,2022-08-14,76.6,Yes
38083,3489,Effective Communication,Soft Skills,2019-10-09,100.0,Yes
38084,3489,Leadership Fundamentals,Leadership,2020-03-08,73.1,Yes
38085,3489,Unconscious Bias Training,DEI,2018-11-15,94.9,Yes
38086,3489,Business Writing,Soft Skills,2018-01-04,86.0,Yes
38087,3489,Change Management,Management,2016-09-11,69.2,No
38088,3489,SQL for Analysts,Technical,2022-04-18,68.0,No
38089,3489,Change Management,Management,2023-09-18,99.5,Yes
38090,3489,Supply Chain Management,Operations,2021-01-16,84.9,Yes
38091,3489,Advanced Excel,Technical,2018-05-01,79.0,Yes
38092,3489,Leadership Fundamentals,Leadership,2020-05-24,41.7,No
38093,3489,Cybersecurity Awareness,Security,2019-05-21,72.4,Yes
38094,3490,Cloud Computing Essentials,Technical,2021-08-19,81.4,Yes
38095,3490,Risk & Compliance Fundamentals,Compliance,2022-02-02,74.7,Yes
38096,3490,Effective Communication,Soft Skills,2022-04-20,92.8,Yes
38097,3490,Machine Learning Basics,Technical,2022-12-10,87.2,Yes
38098,3490,Agile & Scrum Fundamentals,Technical,2022-07-20,78.3,Yes
